,Wikipedia Movie ID,Freebase Movie ID,Movie name,Movie release date,Movie runtime,Movie languages,Movie countries,Movie genres,TMDB_id,TMDB_original_language,TMDB_original_title,TMDB_overview,TMDB_popularity,TMDB_release_date,TMDB_title,TMDB_vote_average,TMDB_vote_count,TMDB_runtime,TMDB_budget,TMDB_IMDB_id,TMDB_genres,Movie box office revenue,Movie release year,log Movie box office revenue,log Movie release year,Movie genres cleaned,Movie genres list,Movie languages cleaned,Movie languages list,Movie countries cleaned,Movie countries list
1401,21132938,/m/05c13wg,The Square,2008-07-31,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",15912.0,en,The Square,"Ray, a construction worker trapped in an unhappy marriage, pursues an affair with his neighbor, Carla. Carla's husband, Greg, is a mobster who keeps large sums of drug money in their home. With this in mind, Carla comes up with a plan: She and Ray will steal Greg's money, burn down her house, convince Greg the money was lost in the fire and then run away together. Carla's scheme, however, doesn't go off as planned.",6.584,2008-06-30,The Square,6.12,92.0,105.0,0.0,tt1085507,"Crime, Drama, Thriller",728903.0,2008.0,13.499295943152752,7.60489448081162,"Thriller, Crime Thriller, Drama, Indie, World cinema","['Thriller', 'Crime Thriller', 'Drama', 'Indie', 'World cinema']",English,['English'],"United States of America, Australia, New Zealand","['United States of America', 'Australia', 'New Zealand']"
1402,17058062,/m/0416_jf,A Thousand Years of Good Prayers,2007-09-01,83.0,"{""/m/032f6"": ""Persian Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",4890.0,en,A Thousand Years of Good Prayers,"The film follows Mr. Shi, a retired widower from Beijing. When his only daughter, Yilan, who lives in Spokane, Washington and works as a librarian, gets divorced, he decides to visit her to help her heal. However, Yilan is not interested. She tries keeping an emotional distance but when this finally fails she begins physically avoiding her father. He confronts her about an affair with a married Russian man and she, in turn, lets loose about all the gossip she'd heard as a young girl about his alleged affair with a female colleague back in China.",2.369,2007-09-25,A Thousand Years of Good Prayers,6.6,13.0,83.0,0.0,tt0838233,"Romance, Drama",,2007.0,,7.604396348796338,"Japanese Movies, Family Drama, Drama, Indie","['Japanese Movies', 'Family Drama', 'Drama', 'Indie']","Persian, Standard Mandarin, English, Mandarin Chinese","['Persian', 'Standard Mandarin', 'English', 'Mandarin Chinese']","United States of America, Japan","['United States of America', 'Japan']"
1403,3635024,/m/09rbc5,In Harihar Nagar,1990,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/0n6m8vw"": ""Malayalam Cinema"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",322018.0,ml,ഇൻ ഹരിഹർ നഗർ,4 unemployed men who are in Harihar Nagar tries to impress a newly came girl next door.The story goes to the next level when a mysterious man comes and asks for a missing box.,2.237,1990-05-17,In Harihar Nagar,7.52,25.0,133.0,0.0,tt0278501,"Comedy, Thriller",,1990.0,,7.595889917718538,"Malayalam Cinema, Action, Drama, Comedy","['Malayalam Cinema', 'Action', 'Drama', 'Comedy']",Malayalam,['Malayalam'],India,['India']
1404,31650028,/m/0gdssln,Cucumber Castle,1970,,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",299023.0,en,Cucumber Castle,"The plot revolves around two heirs, Prince Frederick (Barry Gibb) and his brother Prince Marmaduke (Maurice Gibb), and their dying father (Frankie Howerd). On his death bed, The King orders his kingdom divided into two halves, the Kingdom of Jelly and the Kingdom of Cucumbers. Before the king even dies, Prince Frederick declares himself ""King of Cucumbers"" and Prince Marmaduke becomes the “King of Jelly”. The film intersperses comedy sketches with Bee Gees songs plus performances by Lulu and Blind Faith with cameo appearances.",0.675,1970-12-26,Cucumber Castle,4.0,1.0,56.0,0.0,tt0301143,"Comedy, Fantasy, TV Movie",,1970.0,,7.585788821732034,"Musical, Comedy film","['Musical', 'Comedy film']",English,['English'],United Kingdom,['United Kingdom']
1405,8353789,/m/0270gq8,Too Young to Die?,1990-02-26,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/015w9s"": ""Television movie"", ""/m/01f9r0"": ""Docudrama"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}",10917.0,en,Too Young to Die,An abused 15 year old is charged with a murder that carries the death penalty in this fact-based story.,8.212,1990-02-26,Too Young to Die,5.394,94.0,92.0,0.0,tt0100797,"Crime, Drama, TV Movie",,1990.0,,7.595889917718538,"Crime Fiction, Crime Drama, Television movie, Docudrama, Drama, Courtroom Drama","['Crime Fiction', 'Crime Drama', 'Television movie', 'Docudrama', 'Drama', 'Courtroom Drama']",English,['English'],United States of America,['United States of America']
1406,15749794,/m/03ns79n,Vengeance,,,{},{},"{""/m/01z02hx"": ""Sports"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}",,,,,,,,,,,,,,,,,,"Sports, Comedy film, Action","['Sports', 'Comedy film', 'Action']",,[],,[]
1407,7335167,/m/0kv5bw,Parampara,1992-05-14,,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",159655.0,hi,Parampara,"In a remote region in India there has been a tradition of settling differences by fighting a duel with pistols with only one bullet in each of them. Such was the duel fought by Shankar and Thakur Bhavani Singh, with the latter emerging as the victor. Years later, Bhavani's son, Prithvi, returns from London, meets Shankar's son, Gora and daughter, Tara, befriends them, and eventually both Tara and Prithvi fall in love with each other. When Bhavani finds this out, he wants Prithvi to marry Rajeshwari, who comes from a rich family, and will destroy Gora Shankar and his tribe of gypsies. Unable to make up his mind, Prithvi ends up marrying both women, leading to Tara giving birth to a son, Pratap. Bhavani is enraged when he this out, he has Tara and a lot of their people slain, and their homes torched. Gora himself is arrested by the police, and sentenced to several years in prison...",1.718,1993-05-14,Parampara,6.6,7.0,155.0,0.0,tt0107777,"Action, Drama",,1992.0,,7.596894438144544,"Romance Film, Action","['Romance Film', 'Action']",Hindi,['Hindi'],India,['India']
1408,23687966,/m/06zsdbq,Wife for a Night,1952-07-12,84.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",85376.0,en,Moglie per una notte,"A poor musician hires a courtesan to pose as his wife so he can ""give"" her to a wealthy count in return for patronage.",1.639,1952-07-12,Wife for a Night,5.5,6.0,84.0,0.0,tt0044913,"Comedy, Romance",,1952.0,,7.5766097669730375,"Comedy, World cinema","['Comedy', 'World cinema']",Italian,['Italian'],Italy,['Italy']
1409,24069458,/m/07kdk2z,I'm from Arkansas,1944-10-31,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hfjk"": ""Western"", ""/m/04t36"": ""Musical""}",279866.0,en,I'm from Arkansas,A town in Arkansas makes national headlines when a local sow gives birth to 18 piglets.,1.146,1944-10-31,I'm from Arkansas,5.4,5.0,70.0,0.0,tt0036941,"Romance, Comedy, Music",,1944.0,,7.572502985020384,"Romance Film, Comedy film, Western, Musical","['Romance Film', 'Comedy film', 'Western', 'Musical']",English,['English'],United States of America,['United States of America']
1410,12169608,/m/02vs6jw,Ben 10: Secret of the Omnitrix,2007-08-10,67.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/094ddt"": ""Doomsday film""}",15403.0,en,Ben 10: Secret of the Omnitrix,"After a battle in a power plant, Ben notices something strange is happening with the omnitrix, but doesn't tell anyone. Tetrax arrives, and tells them the omnitrix is broadcasting a self destruct signal. Tetrax and Ben go to find the creator of the omnitrix to fix the omnitrix before it destroys itself and the universe along with it. Gwen stows away to help her cousin.",25.491,2007-08-10,Ben 10: Secret of the Omnitrix,7.3,195.0,71.0,0.0,tt1146431,"Animation, Science Fiction, Family",,2007.0,,7.604396348796338,"Science Fiction, Children's/Family, Fantasy, Doomsday film","['Science Fiction', ""Children's/Family"", 'Fantasy', 'Doomsday film']",English,['English'],United States of America,['United States of America']
1411,7955522,/m/03m3s51,The Cat in the Hat,1971,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hcr"": ""Animation""}",43580.0,en,The Cat in the Hat,"In a marvelously animated version of one of the most beloved of all Dr. Seuss tales, two youngsters find themselves at home with nothing to do on a rainy afternoon. But when the magical, mischievous Cat in the Hat arrives on the scene, they're all cat-apulted into a day of rousing, romping, outlandish antics they - and you - will never forget!",3.033,1971-07-04,The Cat in the Hat,6.677,48.0,25.0,0.0,tt0284714,"TV Movie, Animation, Family",,1971.0,,7.58629630715272,"Short Film, Animation","['Short Film', 'Animation']",English,['English'],United States of America,['United States of America']
1412,8721073,/m/0gl0dhk,Landspeed: CKY,1999,,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/05p553"": ""Comedy film""}",24145.0,en,CKY,"The first entry in the CKY series of skateboarding programs and extreme stunts, directed by Bam Margera and featuring Margera, Brandon DiCamillo, Ryan Dunn, Chris Raab and Rake Yohn.",3.642,1999-03-01,CKY,6.393,28.0,50.0,0.0,tt0298993,Comedy,,1999.0,,7.6004023345004,Comedy film,['Comedy film'],,[],United States of America,['United States of America']
1413,27766558,/m/0cc73h4,Blind Man's Bluff,1952-01,67.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",564603.0,en,Blind Man's Bluff,A history of American submarine espionage during the Cold War.,0.6,,Blind Man's Bluff,0.0,0.0,95.0,0.0,tt0294379,"History, Documentary",,1952.0,,7.5766097669730375,"Crime Fiction, Drama","['Crime Fiction', 'Drama']",English,['English'],United Kingdom,['United Kingdom']
1414,17058733,/m/04170ct,Everything Moves Alone,2001,,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",521392.0,en,Everything Moves Alone,"""Everything Moves Alone"" opens in a sleepy New England town where Scotch, a recently discharged soldier, arrives at a bus depot with the vague plan of crashing with his long-estranged older brother. Scotch spies a creepy yet interesting character stealing luggage, who then offers Scotch a ride into town if he will assist in dropping dirt and a frog-shaped flower pot into another man's car. Scotch, who is clearly several cards short of a full deck, complies and immediately earns the wrath of the car owner McDunley, a bearish sourpuss who runs the local video store and who has a mysterious long-running feud with Anderson, the luggage-thief who quickly becomes Scotch's new best friend.",1.091,2001-06-01,Everything Moves Alone,0.0,0.0,100.0,0.0,tt0286613,"Comedy, Drama",,2001.0,,7.601402334583733,"Comedy, Indie","['Comedy', 'Indie']",,[],United States of America,['United States of America']
1415,28074095,/m/0cm7_8z,Larceny on the Air,1937-01-11,52.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",165760.0,en,Larceny on the Air,"A doctor working with the Bureau of Pure Foods and Drugs, uses radio broadcasts to expose fraudulent patent medicines.",2.71,1937-01-11,Larceny on the Air,5.0,0.0,67.0,0.0,tt0029112,"Drama, Crime",,1937.0,,7.5688956634069955,"Crime Fiction, Thriller, Action, Drama, Crime Thriller","['Crime Fiction', 'Thriller', 'Action', 'Drama', 'Crime Thriller']",English,['English'],United States of America,['United States of America']
1416,20518783,/m/05229gd,Niagara Fools,1956-10-22,6.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",40540.0,en,Niagara Fools,"Woody Woodpecker visits Niagara Falls---on the Canadian and American side both, according to some viewers---and asks about going over the famous falls in a barrel which the guard tells him it is forbidden, which immediately makes Woody decide to do it, anyway. Woody uses everything BUT a ladder in his attempts, and the guard prevents him going over several times, but the guard winds up in a barrel and goes over himself. Woody, dressed as a policeman, is awaiting him at the bottom to give him a ticket for breaking the law.",1.153,1956-10-22,Niagara Fools,6.2,9.0,6.0,0.0,tt0151746,Animation,,1956.0,,7.578656850594762,"Short Film, Family Film, Comedy film, Animation","['Short Film', 'Family Film', 'Comedy film', 'Animation']",English,['English'],United States of America,['United States of America']
1417,14811318,/m/03gyptf,All I Want,2005,200.0,{},{},"{""/m/04rlf"": ""Music"", ""/m/0jtdp"": ""Documentary""}",911178.0,sl,Želim vse,The film tells the story of the emptiness of time and interpersonal relationships.,0.6,2004-12-31,I Want It All,0.0,0.0,60.0,0.0,tt0844361,"Drama, TV Movie",,2005.0,,7.60339933974067,"Music, Documentary","['Music', 'Documentary']",,[],,[]
1418,29574385,/m/0dscpvz,Insaaf Main Karoonga,1985-11-22,137.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",302747.0,hi,Insaaf Main Karoonga,A man tries to kill the man who influenced his wife into killing herself while under supervision.,0.664,1985-11-22,Insaaf Main Karoonga,0.0,0.0,0.0,0.0,tt0243333,,,1985.0,,7.59337419312129,"Thriller, Drama, World cinema","['Thriller', 'Drama', 'World cinema']",Hindi,['Hindi'],India,['India']
1419,17939111,/m/047r70b,"Ah, Wilderness!",1935,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",120892.0,en,"Ah, Wilderness!","At the turn of the century, a young man graduates high school and realizes the joys and sorrows of growing up, with some loving help and guidance from his wise father.  A tender, coming-of-age story, with a wonderful look at a long-gone, but fondly remembered, small town America.",4.098,1935-12-25,"Ah, Wilderness!",6.3,3.0,98.0,0.0,tt0026046,"Comedy, Drama",,1935.0,,7.5678626054638825,"Comedy, Black-and-white","['Comedy', 'Black-and-white']",English,['English'],United States of America,['United States of America']
1420,24068072,/m/07kdk2m,Women,1985-06-12,,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",45233.0,en,Blade Violent - I violenti,"Emanuelle, a reporter, comes just a little too close to exposing a corrupt official, and is sent to prison on trumped-up charges. In the prison, the inmates are constantly humiliated and tortured by the prison staff. Overly affectionate prisoners are forced underwater, while others are obliged to look on. Emanuelle finds an enemy in the deranged Albina, who ""runs the prison."" For the pleasure of the warden, Emanuelle and Albina are forced to fight each other with knives. Bad becomes worse when four men awaiting execution escape and take over the prison. Gore flows like water.",47.222,1983-08-31,Women's Prison Massacre,4.27,50.0,89.0,0.0,tt0085250,"Action, Crime",,1985.0,,7.59337419312129,"Drama, Chinese Movies","['Drama', 'Chinese Movies']","Standard Cantonese, Cantonese","['Standard Cantonese', 'Cantonese']",Hong Kong,['Hong Kong']
1421,5361730,/m/0dhdjk,Aur Pyaar Ho Gaya,1997-08-15,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",30537.0,hi,और प्यार हो गया,"Grandpa and Grandma Kapoor live a wealthy life-style with their only widower son, Kailashnath and his daughter Ashi who is of marriage-able age. Kailashnath arranges his daughter's marriage with his friend, the equally wealthy Mr. Malhotra's son, Rohit. Ashi approve of this match but would like to evaluate Rohit's personality before marrying him; she finds out that Rohit is in Switzerland and travels there to meet with him. At the airport she does meet with a male and takes him for Rohit and thus both started to get acquainted with each other only to find out that he is not the one she is looking for. Her efforts to locate Rohit are frustrated since every male she thinks is Rohit turns out to be someone else. Her first acquittance whose name turn out to be Bobby Oberoi continues to pursue her until both fall in love. Back in India; Bobby is introduce to the Kapoor family who approve of the couple's marriage.",4.564,1997-08-15,Aur Pyaar Ho Gaya,6.0,10.0,153.0,0.0,tt0118525,"Family, Romance, Drama",,1997.0,,7.599401333415815,"Romantic drama, Romance Film, Drama, World cinema","['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",Hindi,['Hindi'],India,['India']
1422,10344059,/m/02q8_dg,Paradise Murdered,2007-04-12,112.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery""}",27516.0,ko,극락도 살인사건,"A grisly murder occurs on the small remote island known as Paradise. After a night of gambling, two of the players are found mutilated. Deok-Su, the missing third player, quickly becomes the suspect. As the 17 residents of Paradise Island try to stay calm, suspicion grows that perhaps there was someone else involved in the grisly murders.",4.092,2007-04-12,Paradise Murdered,6.629,31.0,110.0,0.0,tt1662506,"Thriller, Mystery",14249906.0,2007.0,16.47226086816595,7.604396348796338,"Thriller, Mystery","['Thriller', 'Mystery']",Korean,['Korean'],South Korea,['South Korea']
1423,20223240,/m/04ygqts,High Grass Circus,1977,57.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/0jtdp"": ""Documentary""}",149351.0,en,High Grass Circus,"This feature-length documentary offers an inside look into the workings of a travelling circus. Filmed in 1976, directors Tony Ianzelo and Torben Schioler followed the Royal Brothers' Circus as they set up their tents and put on their show. Fascinating to watch, the film captures the 24-hour-a-day brand of magic that the circus evokes while revealing the nature of the people who run it.",0.9,1976-01-01,High Grass Circus,5.5,2.0,57.0,0.0,tt0076142,Documentary,,1977.0,,7.589335823170617,Documentary,['Documentary'],English,['English'],Canada,['Canada']
1424,34254755,/m/0dl794l,The Little Girl Who Conquered Time,1997-11-08,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction""}",62385.0,ja,時をかける少女,"Yoshiyama Kazuko is a third-year junior high school student. One day while cleaning the lab, she smells lavender and faints. From then on, she has the power to travel through time.",6.069,1983-07-16,The Little Girl Who Conquered Time,6.333,21.0,104.0,0.0,tt0086456,"Science Fiction, Romance",,1997.0,,7.599401333415815,Science Fiction,['Science Fiction'],Japanese,['Japanese'],Japan,['Japan']
1425,20377205,/m/04zwldm,Heart to Heart,1949-04-20,21.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}",240454.0,en,Heart to Heart,"This Theatre of Life short focuses on heart disease, and how bad diet, lack of exercise, and the stress of fast-paced living contribute to the rising rates of heart disease and heart attacks.",1.59,1949-04-20,Heart to Heart,5.4,5.0,21.0,0.0,tt0040428,Documentary,,1949.0,,7.575071699507561,"Short Film, Documentary","['Short Film', 'Documentary']",English,['English'],United States of America,['United States of America']
1426,7334748,/m/0kv5bh,Imtihaan,1995,152.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",136543.0,hi,Imtihaan,"Vicky (Saif Ali Khan) is a popular singer, who meets and falls in love with Preeti (Raveena Tandon). He asks permission to marry her from her father, who instantly approves of him. Preeti is reluctant to get married but agrees for her father's sake. Soon, her father falls ill, and he makes her promise that she will not tell Vicky about her past life.",3.584,1994-05-02,Imtihaan,6.7,6.0,152.0,0.0,tt0121395,"Action, Drama, Romance",,1995.0,,7.598399329323964,"World cinema, Musical, Drama, Romantic drama, Romance Film, Bollywood","['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",Hindi,['Hindi'],India,['India']
1427,18170706,/m/04cyjyn,Meerkat Manor: The Story Begins,2008-05-25,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mtp"": ""Animals"", ""/m/017fp"": ""Biography"", ""/m/0jtdp"": ""Documentary""}",78097.0,en,Meerkat Manor: The Story Begins,The story of a family of meerkats living in the Kalahari Desert in South Africa.,1.925,2008-06-03,Meerkat Manor: The Story Begins,6.571,7.0,76.0,0.0,tt1204315,"Documentary, Family",,2008.0,,7.60489448081162,"Animals, Biography, Documentary","['Animals', 'Biography', 'Documentary']",English,['English'],United States of America,['United States of America']
1428,1597720,/m/05fgg1,Distant Shadow,1999,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller""}",152592.0,en,Distant Shadow,"Michelle Wallace is a girl haunted by the demons of her past, having witnessed the brutal murder of her mother at the age of four. Sixteen years on she lives in a run-down boarding house looking forward to a future with her boyfriend away from the squalid life she has been leading. Michelle is befriended by her new neighbour, Charles Paskin, a mysterious middle-aged man. Unbeknown to Michelle, Charles is actually a British government assassin involved in a highly confidential operation. His mission is to retrieve government files about a top secret operation which has been stolen. He has been instructed to dispose anyone associated with these documents, but all is not as it seems. Through a bizarre turn of events, Michelle becomes embroiled in Charles's mission, and a fast-paced story of intrigue and suspense begins to unfold",1.585,2000-10-13,Distant Shadow,7.5,2.0,100.0,1750000.0,tt0273539,,,1999.0,,7.6004023345004,Thriller,['Thriller'],English,['English'],United Kingdom,['United Kingdom']
1429,24061285,/m/07kb_1j,Border Caballero,1936-03-01,59.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}",213714.0,en,Border Caballero,"Tex Weaver is working under cover to bring in a gang of bank robbers. When he is killed, Tim Ross, a marksman with Doc Shaw's traveling show, takes over. Posing as a Mexican he lays a trap for the gang.",1.051,1936-03-01,Border Caballero,5.7,3.0,59.0,0.0,tt0027382,Western,,1936.0,,7.568379267836522,"Western, Action","['Western', 'Action']",English,['English'],United States of America,['United States of America']
1430,7792664,/m/026d5zm,Mrs. Soffel,1984,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0d1w9"": ""Prison""}",31955.0,en,Mrs. Soffel,"Kate Soffel is married to a prison warden in Pittsburgh, and is the mother of their four children. Ed Biddle is a convicted murderer awaiting execution on death row with his brother Jack. When Kate meets Eddie through her Bible readings to the prisoners, she is drawn to him, and they pursue a clandestine relationship. She agrees to help the brothers escape, and begins a treacherous journey with them to freedom in Canada.",4.278,1984-12-26,Mrs. Soffel,6.1,42.0,112.0,11000000.0,tt0087751,"Drama, Romance",4385312.0,1984.0,15.293771332910625,7.592870287844818,"Crime Fiction, Period piece, Drama, Romantic drama, Romance Film, Prison","['Crime Fiction', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Prison']",English,['English'],United States of America,['United States of America']
1431,9088886,/m/027x7z5,Queen of the Damned,2002-01-10,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/03npn"": ""Horror"", ""/m/060__y"": ""Film adaptation"", ""/m/01hmnh"": ""Fantasy"", ""/m/04rlf"": ""Music""}",11979.0,en,Queen of the Damned,"Lestat de Lioncourt is awakened from his slumber. Bored with his existence, he has now become this generation's new Rock God. While in the course of time, another has arisen, Akasha, the Queen of the Vampires and the Dammed. He wants immortal fame, his fellow vampires want him eternally dead for his betrayal, and the Queen wants him for her King. Who will be the first to reach him? Who shall win?",21.585,2002-02-10,Queen of the Damned,6.051,958.0,101.0,35000000.0,tt0238546,"Drama, Fantasy, Horror",45479110.0,2002.0,17.632763657613797,7.601901959875166,"Horror, Film adaptation, Fantasy, Music","['Horror', 'Film adaptation', 'Fantasy', 'Music']",English,['English'],"United States of America, Australia","['United States of America', 'Australia']"
1432,5853629,/m/0f93p_,Virginal Young Blondes,2004,16.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film""}",753318.0,en,Virginal Young Blondes,"Unemployed John goes to a bar, where he meets Sofia, who mistakes him for a trust-fund brat and offers her sexual services for money. John doesn't bother to dispel Sofia's misconceptions and accepts her invitation to get stoned. As Sofia and John pass ""the most expensive chocolate shop in the world,"" both are captivated by the cakes in the windows. He is stunned when the amount comes to $42.50. On the Brooklyn Bridge, Sofia shares a traumatic incident from her past in which her drug dealer boyfriend was murdered in front of her and she was raped by the killers. Recomposing herself, Sofia leaves and John, in his drugged state, devours the cakes.",0.6,2004-05-15,Virginal Young Blondes,0.0,0.0,16.0,5000.0,tt0438562,Drama,,2004.0,,7.602900462204755,Short Film,['Short Film'],English,['English'],United States of America,['United States of America']
1433,6581470,/m/0gchlb,Broadway Damage,1997-08-26,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film""}",41638.0,en,Broadway Damage,"A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the obituaries. He lives with his out-of-work, eccentric fag-hag Cynthia. His best friend, Robert, is secretly in love with Marc, while Marc falls head over heels for flighty studio musician David. Things heat up as Marc's desire for David keeps him waiting by the phone, while Cynthia gets financially cut off from her rich parents and Robert struggles to express his feelings for Marc.",1.921,1997-08-26,Broadway Damage,6.1,14.0,111.0,0.0,tt0118780,"Comedy, Drama, Romance",,1997.0,,7.599401333415815,"LGBT, Romantic comedy, Gay, Gay Interest, Comedy, Gay Themed, Romance Film","['LGBT', 'Romantic comedy', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film']",English,['English'],United States of America,['United States of America']
